"","external_gene_name","chromosome_name","transcript_biotype"
"16523","Zbtb7a","10","protein_coding"
"16524","Traf3ip3","1","protein_coding"
"16525","Mthfd2","6","protein_coding"
"16526","Mrgpra4","7","protein_coding"
"16527","Cxcl10","5","protein_coding"
"16528","Mrgprx1","7","protein_coding"
"16529","Pias4","10","protein_coding"
"16530","Mrgprb5","7","protein_coding"
"16531","Car8","4","protein_coding"
"16532","Mrgprb4","7","protein_coding"
"16533","Sf3a1","11","protein_coding"
"16534","Nup54","5","protein_coding"
"16535","Mob1a","6","protein_coding"
"16536","Mrgprb8","7","protein_coding"
"16537","Mrgprb1","7","protein_coding"
"16538","Rab2a","4","protein_coding"
"16539","Mrgprx2","7","protein_coding"
"16540","Mrgprb2","7","protein_coding"
"16541","Eef2","10","protein_coding"
"16542","Mrgprb3","7","protein_coding"
"16543","Zp2","7","protein_coding"
"16544","Slc35a1","4","protein_coding"
"16545","Bola3","6","protein_coding"
"16546","Neu1","17","protein_coding"
"16547","Rbpj","5","protein_coding"
"16548","Psmd12","11","protein_coding"
"16549","Hoxa4","6","protein_coding"
"16550","Chd7","4","protein_coding"
"16551","Hoxa5","6","protein_coding"
"16552","Hoxa6","6","protein_coding"
"16553","Dapk3","10","protein_coding"
"16554","Zfp983","17","protein_coding"
"16555","Gm47985","1","protein_coding"
"16556","Zfp760","17","protein_coding"
"16557","Gm8947","1","protein_coding"
"16558","Hoxa7","6","protein_coding"
"16559","Ivns1abp","1","protein_coding"
"16560","Zfp229","17","protein_coding"
"16561","Cck","9","protein_coding"
"16562","Hoxa9","6","protein_coding"
"16563","Lyzl4","9","protein_coding"
"16564","Zfp820","17","protein_coding"
"16565","Hoxa10","6","protein_coding"
"16566","Zfp995","17","protein_coding"
"16567","Zdhhc13","7","protein_coding"
"16568","Hoxa11","6","protein_coding"
"16569","Gm10509","17","protein_coding"
"16570","Cfap206","4","protein_coding"
"16571","Nmrk2","10","protein_coding"
"16572","Asgr2","11","protein_coding"
"16573","Prkce","17","protein_coding"
"16574","Ccn5","2","protein_coding"
"16575","Atcay","10","protein_coding"
"16576","Anks4b","7","protein_coding"
"16577","Vipr1","9","protein_coding"
"16578","Sftpb","6","protein_coding"
"16579","Csrp3","7","protein_coding"
"16580","Kcnk15","2","protein_coding"
"16581","Rims4","2","protein_coding"
"16582","Crym","7","protein_coding"
"16583","Sec22c","9","protein_coding"
"16584","Tbc1d10a","11","protein_coding"
"16585","Usp39","6","protein_coding"
"16586","Nup214","2","protein_coding"
"16587","Zfr2","10","protein_coding"
"16588","E2f8","7","protein_coding"
"16589","Gm136","4","protein_coding"
"16590","0610030E20Rik","6","protein_coding"
"16591","Clvs1","4","protein_coding"
"16592","Epas1","17","protein_coding"
"16593","Ss18l2","9","protein_coding"
"16594","Matk","10","protein_coding"
"16595","Castor1","11","protein_coding"
"16596","Tmem150a","6","protein_coding"
"16597","Abca14","7","protein_coding"
"16598","Mgl2","11","protein_coding"
"16599","Nktr","9","protein_coding"
"16600","Swt1","1","protein_coding"
"16601","Or12d15","17","protein_coding"
"16602","Smim8","4","protein_coding"
"16603","Rnf181","6","protein_coding"
"16604","Or1o1","17","protein_coding"
"16605","Or1o11","17","protein_coding"
"16606","Or12d17","17","protein_coding"
"16607","Osm","11","protein_coding"
"16608","H2-M2","17","protein_coding"
"16609","Ptpre","7","protein_coding"
"16610","Lif","11","protein_coding"
"16611","Scarb2","5","protein_coding"
"16612","Zfp292","4","protein_coding"
"16613","Or5v1","17","protein_coding"
"16614","Or12d14-ps1","17","protein_coding"
"16615","Or12d16-ps1","17","protein_coding"
"16616","Sox8","17","protein_coding"
"16617","Hormad2","11","protein_coding"
"16618","Trmt1l","1","protein_coding"
"16619","Vamp5","6","protein_coding"
"16620","Cckar","5","protein_coding"
"16621","Cga","4","protein_coding"
"16622","Vamp8","6","protein_coding"
"16623","Ywhab","2","protein_coding"
"16624","Fam47e","5","protein_coding"
"16625","Lmf1","17","protein_coding"
"16626","Ggcx","6","protein_coding"
"16627","Zfp651","9","protein_coding"
"16628","Septin4","11","protein_coding"
"16629","Mob3b","4","protein_coding"
"16630","Klhl40","9","protein_coding"
"16631","Ifnk","4","protein_coding"
"16632","Sppl2a","2","protein_coding"
"16633","C9orf72","4","protein_coding"
"16634","Unc13c","9","protein_coding"
"16635","Stbd1","5","protein_coding"
"16636","Rnf2","1","protein_coding"
"16637","Tbc1d19","5","protein_coding"
"16638","Mat2a","6","protein_coding"
"16639","Mrpl54","10","protein_coding"
"16640","Gng13","17","protein_coding"
"16641","Apba3","10","protein_coding"
"16642","Pabpc1l","2","protein_coding"
"16643","Chtf18","17","protein_coding"
"16644","Fcmr","1","protein_coding"
"16645","Hhatl","9","protein_coding"
"16646","Hoxa1","6","protein_coding"
"16647","Fam78a","2","protein_coding"
"16648","Lingo2","4","protein_coding"
"16649","Hoxa2","6","protein_coding"
"16650","Il24","1","protein_coding"
"16651","Ddit4","10","protein_coding"
"16652","Anapc16","10","protein_coding"
"16653","Hoxa3","6","protein_coding"
"16654","Plpp7","2","protein_coding"
"16655","Ccdc158","5","protein_coding"
"16656","Il20","1","protein_coding"
"16657","Tomm34","2","protein_coding"
"16658","Wdr72","9","protein_coding"
"16659","Il19","1","protein_coding"
"16660","1700009N14Rik","4","protein_coding"
"16661","Evx1","6","protein_coding"
"16662","Ascc1","10","protein_coding"
"16663","Aco1","4","protein_coding"
"16664","Pik3c2g","6","protein_coding"
"16665","Rpusd1","17","protein_coding"
"16666","Ndufs1","1","protein_coding"
"16667","Spock2","10","protein_coding"
"16668","Ube2e3","2","protein_coding"
"16669","Ccdc13","9","protein_coding"
"16670","Mslnl","17","protein_coding"
"16671","Psap","10","protein_coding"
"16672","Stk4","2","protein_coding"
"16673","Msln","17","protein_coding"
"16674","Stim2","5","protein_coding"
"16675","Rigi","4","protein_coding"
"16676","Clec10a","11","protein_coding"
"16677","Mki67","7","protein_coding"
"16678","Kcns1","2","protein_coding"
"16679","Onecut1","9","protein_coding"
"16680","Wfdc5","2","protein_coding"
"16681","Higd1a","9","protein_coding"
"16682","Abca15","7","protein_coding"
"16683","Wfdc12","2","protein_coding"
"16684","Ap4e1","2","protein_coding"
"16685","Ciao3","17","protein_coding"
"16686","Ackr2","9","protein_coding"
"16687","Samd9l","6","protein_coding"
"16688","Cyp8b1","9","protein_coding"
"16689","Hepacam2","6","protein_coding"
"16690","Helz","11","protein_coding"
"16691","Atosa","9","protein_coding"
"16692","Pcdh7","5","protein_coding"
"16693","Topors","4","protein_coding"
"16694","Vps50","6","protein_coding"
"16695","Fxyd1","7","protein_coding"
"16696","Smim27","4","protein_coding"
"16697","Eef1b2","1","protein_coding"
"16698","Nos1","5","protein_coding"
"16699","Ndufb6","4","protein_coding"
"16700","Haghl","17","protein_coding"
"16701","Asph","4","protein_coding"
"16702","Wfdc15a","2","protein_coding"
"16703","Wfdc15b","2","protein_coding"
"16704","Semg1","2","protein_coding"
"16705","Gask1a","9","protein_coding"
"16706","Cmklr2","1","protein_coding"
"16707","Hsd17b12","2","protein_coding"
"16708","Ino80d","1","protein_coding"
"16709","Pomgnt2","9","protein_coding"
"16710","Cacng1","11","protein_coding"
"16711","Svs3b","2","protein_coding"
"16712","Slc16a11","11","protein_coding"
"16713","Svs4","2","protein_coding"
"16714","Arpp19","9","protein_coding"
"16715","Svs3a","2","protein_coding"
"16716","Itga4","2","protein_coding"
"16717","Mroh3","1","protein_coding"
"16718","Snrk","9","protein_coding"
"16719","Cacng4","11","protein_coding"
"16720","Ccdc78","17","protein_coding"
"16721","Gpr25","1","protein_coding"
"16722","Slc16a13","11","protein_coding"
"16723","Kif21b","1","protein_coding"
"16724","Antkmt","17","protein_coding"
"16725","Cacng5","11","protein_coding"
"16726","Mgmt","7","protein_coding"
"16727","Metrn","17","protein_coding"
"16728","Abca16","7","protein_coding"
"16729","Bcl6b","11","protein_coding"
"16730","Myo5a","9","protein_coding"
"16731","Fbxl16","17","protein_coding"
"16732","Prkca","11","protein_coding"
"16733","Lgi4","7","protein_coding"
"16734","Wdr24","17","protein_coding"
"16735","Slc11a1","1","protein_coding"
"16736","Svs6","2","protein_coding"
"16737","Jmjd8","17","protein_coding"
"16738","Svs5","2","protein_coding"
"16739","G6pd2","5","protein_coding"
"16740","Calcr","6","protein_coding"
"16741","Nav2","7","protein_coding"
"16742","Shroom3","5","protein_coding"
"16743","Blvra","2","protein_coding"
"16744","Apoh","11","protein_coding"
"16745","Stub1","17","protein_coding"
"16746","Mtmr4","11","protein_coding"
"16747","Ctdsp1","1","protein_coding"
"16748","Slpi","2","protein_coding"
"16749","Tfpi2","6","protein_coding"
"16750","Cerkl","2","protein_coding"
"16751","Rhbdl1","17","protein_coding"
"16752","Vil1","1","protein_coding"
"16753","Gngt1","6","protein_coding"
"16754","Gng11","6","protein_coding"
"16755","Bet1","6","protein_coding"
"16756","Rhot2","17","protein_coding"
"16757","Ano10","9","protein_coding"
"16758","Fxyd3","7","protein_coding"
"16759","Catip","1","protein_coding"
"16760","Casd1","6","protein_coding"
"16761","Sowahb","5","protein_coding"
"16762","Neurod1","2","protein_coding"
"16763","Slc45a3","1","protein_coding"
"16764","Fbxo21","5","protein_coding"
"16765","Ncaph","2","protein_coding"
"16766","Elk4","1","protein_coding"
"16767","Mfsd4a","1","protein_coding"
"16768","Dbx1","7","protein_coding"
"16769","Uqcrc2","7","protein_coding"
"16770","Hsf5","11","protein_coding"
"16771","0610010K14Rik","11","protein_coding"
"16772","Wdr90","17","protein_coding"
"16773","Sgce","6","protein_coding"
"16774","Arap2","5","protein_coding"
"16775","Itpripl1","2","protein_coding"
"16776","Ttc17","2","protein_coding"
"16777","Htatip2","7","protein_coding"
"16778","Abhd5","9","protein_coding"
"16779","Dthd1","5","protein_coding"
"16780","Pdzd9","7","protein_coding"
"16781","Tesc","5","protein_coding"
"16782","Myo5c","9","protein_coding"
"16783","Gm29695","1","protein_coding"
"16784","Mosmo","7","protein_coding"
"16785","Klhdc8a","1","protein_coding"
"16786","Drc1","5","protein_coding"
"16787","Tmcc2","1","protein_coding"
"16788","Prmt3","7","protein_coding"
"16789","1810024B03Rik","2","protein_coding"
"16790","Matn4","2","protein_coding"
"16791","Lin9","1","protein_coding"
"16792","Rnasek","11","protein_coding"
"16793","Nwd2","5","protein_coding"
"16794","Tmem215","4","protein_coding"
"16795","Alox12","11","protein_coding"
"16796","Gnb5","9","protein_coding"
"16797","Aptx","4","protein_coding"
"16798","Fbxw8","5","protein_coding"
"16799","Peg10","6","protein_coding"
"16800","Ppp1r9a","6","protein_coding"
"16801","Hpn","7","protein_coding"
"16802","Alox12e","11","protein_coding"
"16803","Mcrip2","17","protein_coding"
"16804","Api5","2","protein_coding"
"16805","0610040J01Rik","5","protein_coding"
"16806","Gdf6","4","protein_coding"
"16807","Hrk","5","protein_coding"
"16808","Rnf43","11","protein_coding"
"16809","Mettl26","17","protein_coding"
"16810","Rell1","5","protein_coding"
"16811","Cfap418","4","protein_coding"
"16812","Rbpjl","2","protein_coding"
"16813","Dnaja1","4","protein_coding"
"16814","Wfikkn1","17","protein_coding"
"16815","Bcl2l10","9","protein_coding"
"16816","Mapk6","9","protein_coding"
"16817","Mixl1","1","protein_coding"
"16818","Rab40c","17","protein_coding"
"16819","Pgm2","5","protein_coding"
"16820","Acbd3","1","protein_coding"
"16821","Leo1","9","protein_coding"
"16822","Sdc4","2","protein_coding"
"16823","Rnft2","5","protein_coding"
"16824","Supt4a","11","protein_coding"
"16825","Pon1","6","protein_coding"
"16826","Scn1b","7","protein_coding"
"16827","Tmod3","9","protein_coding"
"16828","Lrrc4c","2","protein_coding"
"16829","Plekhf2","4","protein_coding"
"16830","Pigq","17","protein_coding"
"16831","Ndufaf6","4","protein_coding"
"16832","Cep112","11","protein_coding"
"16833","Ebf3","7","protein_coding"
"16834","Pon3","6","protein_coding"
"16835","Snrnp200","2","protein_coding"
"16836","Vsir","10","protein_coding"
"16837","Tmod2","9","protein_coding"
"16838","Smu1","4","protein_coding"
"16839","Spring1","5","protein_coding"
"16840","Pon2","6","protein_coding"
"16841","Med13l","5","protein_coding"
"16842","Asb4","6","protein_coding"
"16843","Gm17455","10","protein_coding"
"16844","Chst3","10","protein_coding"
"16845","Pdk4","6","protein_coding"
"16846","Lrp11","10","protein_coding"
"16847","Trp53inp1","4","protein_coding"
"16848","Dync1i1","6","protein_coding"
"16849","Nup43","10","protein_coding"
"16850","B4galt1","4","protein_coding"
"16851","Lysmd2","9","protein_coding"
"16852","Zdhhc3","9","protein_coding"
"16853","Sys1","2","protein_coding"
"16854","Lats1","10","protein_coding"
"16855","Nhlrc4","17","protein_coding"
"16856","A930017K11Rik","17","protein_coding"
"16857","Spink4","4","protein_coding"
"16858","Katna1","10","protein_coding"
"16859","Capn15","17","protein_coding"
"16860","Ccne2","4","protein_coding"
"16861","Trp53tg5","2","protein_coding"
"16862","Ciao1","2","protein_coding"
"16863","Exosc7","9","protein_coding"
"16864","Ginm1","10","protein_coding"
"16865","Pde2a","7","protein_coding"
"16866","Tmem127","2","protein_coding"
"16867","Tbc1d1","5","protein_coding"
"16868","Ppil4","10","protein_coding"
"16869","Scg3","9","protein_coding"
"16870","T2","17","protein_coding"
"16871","Dbndd2","2","protein_coding"
"16872","Tspoap1","11","protein_coding"
"16873","Ier3","17","protein_coding"
"16874","Bag1","4","protein_coding"
"16875","Flot1","17","protein_coding"
"16876","Pcmt1","10","protein_coding"
"16877","Stard7","2","protein_coding"
"16878","Chmp5","4","protein_coding"
"16879","Clec3b","9","protein_coding"
"16880","Cdcp1","9","protein_coding"
"16881","Ints8","4","protein_coding"
"16882","Sem1","6","protein_coding"
"16883","Bmp5","9","protein_coding"
"16884","Rab3ip","10","protein_coding"
"16885","Sdhaf3","6","protein_coding"
"16886","Tmem158","9","protein_coding"
"16887","Prrc2b","2","protein_coding"
"16888","Lars2","9","protein_coding"
"16889","Tac1","6","protein_coding"
"16890","Axin2","11","protein_coding"
"16891","Best3","10","protein_coding"
"16892","Asns","6","protein_coding"
"16893","Lrrc10","10","protein_coding"
"16894","Cct2","10","protein_coding"
"16895","Tubb5","17","protein_coding"
"16896","Otof","5","protein_coding"
"16897","Mdc1","17","protein_coding"
"16898","E030025P04Rik","11","protein_coding"
"16899","Nf2","11","protein_coding"
"16900","C1galt1","6","protein_coding"
"16901","Fyco1","9","protein_coding"
"16902","Nrm","17","protein_coding"
"16903","Mios","6","protein_coding"
"16904","Frs2","10","protein_coding"
"16905","Ppp1r18","17","protein_coding"
"16906","Nfx1","4","protein_coding"
"16907","Rpa3","6","protein_coding"
"16908","Mrpl42","10","protein_coding"
"16909","Umad1","6","protein_coding"
"16910","Dhx16","17","protein_coding"
"16911","Xcr1","9","protein_coding"
"16912","Ube2n","10","protein_coding"
"16913","Ccr1","9","protein_coding"
"16914","Ccr1l1","9","protein_coding"
"16915","Ccr3","9","protein_coding"
"16916","Nudt4","10","protein_coding"
"16917","Ccr2","9","protein_coding"
"16918","Glcci1","6","protein_coding"
"16919","Ccr5","9","protein_coding"
"16920","Eea1","10","protein_coding"
"16921","2010315B03Rik","9","protein_coding"
"16922","Tcaim","9","protein_coding"
"16923","2310061I04Rik","17","protein_coding"
"16924","Ica1","6","protein_coding"
"16925","Zfp445","9","protein_coding"
"16926","Aqp7","4","protein_coding"
"16927","Gm5426","10","protein_coding"
"16928","Gm4301","10","protein_coding"
"16929","Nr2c1","10","protein_coding"
"16930","Zkscan7","9","protein_coding"
"16931","9430038I01Rik","7","protein_coding"
"16932","Aqp3","4","protein_coding"
"16933","Atat1","17","protein_coding"
"16934","Zfp105","9","protein_coding"
"16935","Slc6a5","7","protein_coding"
"16936","Dpy19l4","4","protein_coding"
"16937","1110059G10Rik","9","protein_coding"
"16938","Limd1","9","protein_coding"
"16939","Ndufa12","10","protein_coding"
"16940","Dusp2","2","protein_coding"
"16941","Sacm1l","9","protein_coding"
"16942","Or6c219","10","protein_coding"
"16943","Pigt","2","protein_coding"
"16944","Or10u4","10","protein_coding"
"16945","Or10u3","10","protein_coding"
"16946","Gm10310","10","protein_coding"
"16947","Rhobtb1","10","protein_coding"
"16948","Nol6","4","protein_coding"
"16949","Vwa3a","7","protein_coding"
"16950","Nxph1","6","protein_coding"
"16951","Tbx3","5","protein_coding"
"16952","Slc6a20b","9","protein_coding"
"16953","Mpo","11","protein_coding"
"16954","Iftap","2","protein_coding"
"16955","Tia1","6","protein_coding"
"16956","Slc6a20a","9","protein_coding"
"16957","Mrps18b","17","protein_coding"
"16958","Cdk1","10","protein_coding"
"16959","Klf3","5","protein_coding"
"16960","Ccr9","9","protein_coding"
"16961","Ube2r2","4","protein_coding"
"16962","Rgs9","11","protein_coding"
"16963","Rag2","2","protein_coding"
"16964","Ppp1r10","17","protein_coding"
"16965","Lztfl1","9","protein_coding"
"16966","Esrp1","4","protein_coding"
"16967","Tlr1","5","protein_coding"
"16968","Tle6","10","protein_coding"
"16969","Rag1","2","protein_coding"
"16970","Gm5737","7","protein_coding"
"16971","Glrx3","7","protein_coding"
"16972","Wfdc2","2","protein_coding"
"16973","Tlr6","5","protein_coding"
"16974","Tbx5","5","protein_coding"
"16975","Spint3","2","protein_coding"
"16976","Traf6","2","protein_coding"
"16977","Tcerg1l","7","protein_coding"
"16978","Fam114a1","5","protein_coding"
"16979","Wfdc6a","2","protein_coding"
"16980","BC025920","10","protein_coding"
"16981","Sirt6","10","protein_coding"
"16982","Eppin","2","protein_coding"
"16983","Abcf1","17","protein_coding"
"16984","Tmem156","5","protein_coding"
"16985","Nipsnap1","11","protein_coding"
"16986","Wfdc8","2","protein_coding"
"16987","Nell1","7","protein_coding"
"16988","Klhl5","5","protein_coding"
"16989","Ubap2","4","protein_coding"
"16990","Cxcr6","9","protein_coding"
"16991","Ankrd24","10","protein_coding"
"16992","Mmp10","9","protein_coding"
"16993","Astl","2","protein_coding"
"16994","Mmp8","9","protein_coding"
"16995","Tm4sf5","11","protein_coding"
"16996","Lpo","11","protein_coding"
"16997","Prr3","17","protein_coding"
"16998","Mmp27","9","protein_coding"
"16999","Rbm19","5","protein_coding"
"17000","4933405O20Rik","7","protein_coding"
"17001","C87436","6","protein_coding"
"17002","Mapk1ip1","7","protein_coding"
"17003","Mmp1a","9","protein_coding"
"17004","Ppp2r2d","7","protein_coding"
"17005","Gna13","11","protein_coding"
"17006","Jrkl","9","protein_coding"
"17007","Gm10778","10","protein_coding"
"17008","Gnl1","17","protein_coding"
"17009","Vmo1","11","protein_coding"
"17010","Gm17571","9","protein_coding"
"17011","Zfp433","10","protein_coding"
"17012","Ccdc82","9","protein_coding"
"17013","Virma","4","protein_coding"
"17014","9930022D16Rik","11","protein_coding"
"17015","Gltpd2","11","protein_coding"
"17016","Gm3055","10","protein_coding"
"17017","Wfdc6b","2","protein_coding"
"17018","Gm4767","10","protein_coding"
"17019","Gm32687","10","protein_coding"
"17020","Psmb6","11","protein_coding"
"17021","Zfp781","10","protein_coding"
"17022","Adra2b","2","protein_coding"
"17023","Poc1b","10","protein_coding"
"17024","Wfdc16","2","protein_coding"
"17025","Gramd1a","7","protein_coding"
"17026","Ip6k2","9","protein_coding"
"17027","Gm40193","11","protein_coding"
"17028","Wfdc9","2","protein_coding"
"17029","Amz2","11","protein_coding"
"17030","Wfdc10","2","protein_coding"
"17031","Wfdc11","2","protein_coding"
"17032","H2-T24","17","protein_coding"
"17033","Wfdc13","2","protein_coding"
"17034","Spint4","2","protein_coding"
"17035","H2-T23","17","protein_coding"
"17036","Nckipsd","9","protein_coding"
"17037","Lhx5","5","protein_coding"
"17038","Spint5","2","protein_coding"
"17039","Mks1","11","protein_coding"
"17040","Pomt1","2","protein_coding"
"17041","Sdsl","5","protein_coding"
"17042","Pcbp1","6","protein_coding"
"17043","Asprv1","6","protein_coding"
"17044","Celsr3","9","protein_coding"
"17045","Mxd1","6","protein_coding"
"17046","Galnt4","10","protein_coding"
"17047","H2-T22","17","protein_coding"
"17048","Grm1","10","protein_coding"
"17049","Dcaf12","4","protein_coding"
"17050","Snrnp27","6","protein_coding"
"17051","Mapre3","5","protein_coding"
"17052","Epx","11","protein_coding"
"17053","Rad54b","4","protein_coding"
"17054","Or4d2b","11","protein_coding"
"17055","Gmcl1","6","protein_coding"
"17056","Slc16a6","11","protein_coding"
"17057","Sds","5","protein_coding"
"17058","Fsbp","4","protein_coding"
"17059","Ubap1","4","protein_coding"
"17060","Tmem89","9","protein_coding"
"17061","Oprm1","10","protein_coding"
"17062","Rpp21","17","protein_coding"
"17063","Uqcrc1","9","protein_coding"
"17064","Or4d2","11","protein_coding"
"17065","Gpat2","2","protein_coding"
"17066","Thoc5","11","protein_coding"
"17067","Trim39","17","protein_coding"
"17068","Anxa4","6","protein_coding"
"17069","Plbd2","5","protein_coding"
"17070","Gem","4","protein_coding"
"17071","Cdh17","4","protein_coding"
"17072","Slc26a6","9","protein_coding"
"17073","H2-M10.2","17","protein_coding"
"17074","Eef2k","7","protein_coding"
"17075","H2-M10.1","17","protein_coding"
"17076","Wfdc3","2","protein_coding"
"17077","Ppp2r3d","9","protein_coding"
"17078","Zfp414","17","protein_coding"
"17079","Fahd2a","2","protein_coding"
"17080","Pdp1","4","protein_coding"
"17081","Wdr19","5","protein_coding"
"17082","Alkbh8","9","protein_coding"
"17083","Or4d1","11","protein_coding"
"17084","Kif24","4","protein_coding"
"17085","Uck1","2","protein_coding"
"17086","Nefh","11","protein_coding"
"17087","Pram1","17","protein_coding"
"17088","Dynll2","11","protein_coding"
"17089","Arsg","11","protein_coding"
"17090","Hnrnpm","17","protein_coding"
"17091","Prr5l","2","protein_coding"
"17092","Aup1","6","protein_coding"
"17093","Nudt2","4","protein_coding"
"17094","Myorg","4","protein_coding"
"17095","1110017D15Rik","4","protein_coding"
"17096","Pld2","11","protein_coding"
"17097","Cwf19l2","9","protein_coding"
"17098","Ano5","7","protein_coding"
"17099","Tmem67","4","protein_coding"
"17100","Garin1b","6","protein_coding"
"17101","Dnttip1","2","protein_coding"
"17102","Gucy1a2","9","protein_coding"
"17103","Aasdhppt","9","protein_coding"
"17104","Calu","6","protein_coding"
"17105","Fras1","5","protein_coding"
"17106","Kbtbd3","9","protein_coding"
"17107","Commd9","2","protein_coding"
"17108","Msantd4","9","protein_coding"
"17109","Srsf1","11","protein_coding"
"17110","Gria4","9","protein_coding"
"17111","Ube2c","2","protein_coding"
"17112","Marchf2","17","protein_coding"
"17113","Scgb2b2","7","protein_coding"
"17114","Scgb1b2","7","protein_coding"
"17115","Scgb2b3","7","protein_coding"
"17116","Kcnip3","2","protein_coding"
"17117","Rbm12b2","4","protein_coding"
"17118","Vezf1","11","protein_coding"
"17119","Slc17a6","7","protein_coding"
"17120","Rbm12b1","4","protein_coding"
"17121","Opn1sw","6","protein_coding"
"17122","Cuedc1","11","protein_coding"
"17123","Fam219a","4","protein_coding"
"17124","Scgb1b3","7","protein_coding"
"17125","Fancf","7","protein_coding"
"17126","Flnc","6","protein_coding"
"17127","Rab11b","17","protein_coding"
"17128","Scgb2b7","7","protein_coding"
"17129","Tnnc2","2","protein_coding"
"17130","Scgb1b7","7","protein_coding"
"17131","Ap1b1","11","protein_coding"
"17132","Casp1","9","protein_coding"
"17133","Ldlrad3","2","protein_coding"
"17134","Triqk","4","protein_coding"
"17135","Gas2","7","protein_coding"
"17136","Anxa3","5","protein_coding"
"17137","Ipcef1","10","protein_coding"
"17138","Dnai1","4","protein_coding"
"17139","Casp4","9","protein_coding"
"17140","Snx21","2","protein_coding"
"17141","Angptl4","17","protein_coding"
"17142","Casp12","9","protein_coding"
"17143","Swi5","2","protein_coding"
"17144","Enho","4","protein_coding"
"17145","Svip","7","protein_coding"
"17146","Runx1t1","4","protein_coding"
"17147","Slc8b1","5","protein_coding"
"17148","Scgb1b10","7","protein_coding"
"17149","Kank3","17","protein_coding"
"17150","1700015G11Rik","7","protein_coding"
"17151","Cdc34","10","protein_coding"
"17152","Trim44","2","protein_coding"
"17153","Scgb2b11","7","protein_coding"
"17154","Pdgfd","9","protein_coding"
"17155","Scgb1b11","7","protein_coding"
"17156","Scgb2b12","7","protein_coding"
"17157","Scgb1b12","7","protein_coding"
"17158","Fjx1","2","protein_coding"
"17159","Acot8","2","protein_coding"
"17160","Wipi1","11","protein_coding"
"17161","Scgb1b29","7","protein_coding"
"17162","Cntfr","4","protein_coding"
"17163","Gzmm","10","protein_coding"
"17164","Ddi1","9","protein_coding"
"17165","Luzp2","7","protein_coding"
"17166","Rps28","17","protein_coding"
"17167","Dync2h1","9","protein_coding"
"17168","Bsg","10","protein_coding"
"17169","Zswim3","2","protein_coding"
"17170","Pamr1","2","protein_coding"
"17171","Ndufa7","17","protein_coding"
"17172","Scgb2b15","7","protein_coding"
"17173","Zswim1","2","protein_coding"
"17174","Scgb1b15","7","protein_coding"
"17175","Mrps23","11","protein_coding"
"17176","Spata25","2","protein_coding"
"17177","Hcn2","10","protein_coding"
"17178","Bmp2k","5","protein_coding"
"17179","Cd320","17","protein_coding"
"17180","Scgb2b17","7","protein_coding"
"17181","Slc26a7","4","protein_coding"
"17182","Neurl2","2","protein_coding"
"17183","Scgb1b17","7","protein_coding"
"17184","Ccdc136","6","protein_coding"
"17185","Prom2","2","protein_coding"
"17186","Siglech","7","protein_coding"
"17187","Polrmt","10","protein_coding"
"17188","Ccdc182","11","protein_coding"
"17189","Prkar1a","11","protein_coding"
"17190","Lrrc69","4","protein_coding"
"17191","Smim40-ps","17","protein_coding"
"17192","Kifc1","17","protein_coding"
"17193","Paqr3","5","protein_coding"
"17194","Gas2l1","11","protein_coding"
"17195","Necab1","4","protein_coding"
"17196","Scgb2b18","7","protein_coding"
"17197","Scgb1b18","7","protein_coding"
"17198","Polr3e","7","protein_coding"
"17199","Tpcn1","5","protein_coding"
"17200","Tmem64","4","protein_coding"
"17201","Rasl10a","11","protein_coding"
"17202","Mettl18","1","protein_coding"
"17203","Il11ra1","4","protein_coding"
"17204","Fam20a","11","protein_coding"
"17205","Sele","1","protein_coding"
"17206","Smim40","17","protein_coding"
"17207","1700012B07Rik","11","protein_coding"
"17208","Zmynd19","2","protein_coding"
"17209","Sell","1","protein_coding"
"17210","Tcp10c","17","protein_coding"
"17211","Fgf22","10","protein_coding"
"17212","Vhl","6","protein_coding"
"17213","Rnf126","10","protein_coding"
"17214","Msi2","11","protein_coding"
"17215","Naa11","5","protein_coding"
"17216","Irak2","6","protein_coding"
"17217","Zfp661","2","protein_coding"
"17218","Gk2","5","protein_coding"
"17219","Iqcd","5","protein_coding"
"17220","Fstl3","10","protein_coding"
"17221","Selp","1","protein_coding"
"17222","Prss57","10","protein_coding"
"17223","Antxr2","5","protein_coding"
"17224","Frzb","2","protein_coding"
"17225","Palm","10","protein_coding"
"17226","Dph7","2","protein_coding"
"17227","Fmod","1","protein_coding"
"17228","Afdn","17","protein_coding"
"17229","Calb1","4","protein_coding"
"17230","Chit1","1","protein_coding"
"17231","Akap1","11","protein_coding"
"17232","Rita1","5","protein_coding"
"17233","Scgb2b19","7","protein_coding"
"17234","Decr1","4","protein_coding"
"17235","Scgb1b19","7","protein_coding"
"17236","Scgb2b20","7","protein_coding"
"17237","Chil1","1","protein_coding"
"17238","Scgb1b20","7","protein_coding"
"17239","Mrps5","2","protein_coding"
"17240","Bmp3","5","protein_coding"
"17241","Nbn","4","protein_coding"
"17242","Misp","10","protein_coding"
"17243","Cdr2","7","protein_coding"
"17244","Ddx54","5","protein_coding"
"17245","Abca7","10","protein_coding"
"17246","Scgb2b21","7","protein_coding"
"17247","Osgin2","4","protein_coding"
"17248","Inpp5a","7","protein_coding"
"17249","Ghrl","6","protein_coding"
"17250","Abca8b","11","protein_coding"
"17251","Ripk2","4","protein_coding"
